doctor_id,doctor_name,department_name,doctor_title,h_pro,h_level,create_tme,publish_num
38587194,林伟光,泌尿外科,副主任医师,湖南,二级,2017/12/27 17:30,\N
38590435,谢志宏,皮肤科,副主任医师,北京,三级甲等,2017/11/13 17:30,\N
38596997,杨连娟,副主任专家(皮肤科),副主任医师,上海,三级甲等,2017/12/19 17:45,6
38606308,史晓,老年科,主任医师,上海,三级甲等,2018/5/4 17:09,\N
38638677,赵娟,风湿免疫,副主任医师,北京,三级甲等,2017/11/29 12:41,3
38643811,凌云涛,感染科,住院医师,江苏,三级甲等,2018/6/15 9:24,\N
38643925,王文静,感染科,主治医师,江苏,三级甲等,2018/6/15 9:25,\N
38650427,黄韬,内科,主任医师,上海,三级甲等,2017/8/7 9:03,9
38650527,龚海华,泌尿外科,副主任医师,浙江,二级,2018/6/13 16:48,\N
38659978,黄云峰,肾内科,主治医师,广西,三级甲等,2017/7/11 18:12,\N
38662384,徐付启,内科,主治医师,山东,一级,2018/5/29 17:06,\N
38663037,周海洋,普外一科（肛肠外科及公共学科）,主治医师,上海,三级甲等,2017/7/26 13:29,8
38664515,陈立勤,内科,主治医师,安徽,二级,2018/3/21 17:50,1
38676976,时海波,耳鼻咽喉头颈外科,主任医师,上海,三级甲等,2018/5/7 9:31,\N
38682862,李孟考,神经外科,主治医师,山东,三级甲等,2017/11/13 17:15,\N
38682895,陈吉震,普外科,主治医师,山东,三级甲等,2017/8/4 9:44,\N
38695753,邓争荣,心血管内一科,主任医师,陕西,三级甲等,2017/11/15 14:10,\N
38699603,孙江男,心理门诊,主治医师,天津,三级甲等,2018/3/26 10:57,\N
38702679,王小雄,中医科,医师,青海,二级,2017/11/13 17:29,\N
38719668,张毅,神经外科,主治医师,上海,三级甲等,2017/11/13 10:03,7
38772566,梁保安,骨科,主治医师,河南,三级甲等,2017/10/11 9:37,\N
38814073,杨成,心外科,副主任医师,上海,三级甲等,2017/7/14 14:07,4
38815758,杨国强,泌尿外科,副主任医师,北京,三级甲等,2018/4/3 18:41,\N
38815772,祖强,泌尿外科,副主任医师,北京,三级甲等,2017/11/29 12:52,2
38821311,陈洁,耳鼻咽喉科,主任医师,上海,三级甲等,2017/11/13 17:11,10
38821405,吕讷男,妇科东门诊,副主任医师,北京,三级甲等,2017/7/18 16:47,\N
38827261,陈津津,儿童保健科,主任医师,上海,三级甲等,2017/7/19 11:11,1
38828198,陈菲,儿童保健科,主治医师,上海,三级甲等,2017/7/18 16:55,\N
38834096,黄耿,泌尿外科,主治医师,湖北,三级甲等,2018/4/2 10:52,\N
38837692,程丽丽,眼科,主治医师,江苏,二级,2018/4/3 18:41,1
38839078,郑丽环,儿保科,主治医师,福建,二级,2018/2/26 17:45,1
38839099,荣俊生,内科,住院医师,山东,一级,2018/5/17 9:20,\N
38839114,林丹,中医科,主任医师,海南,三级甲等,2018/4/3 18:41,\N
38843404,何大业,肿瘤科,主治医师,黑龙江,三级甲等,2017/11/22 17:52,\N
38851490,李德恒,内科,主治医师,河北,二级,2017/11/10 10:53,\N
38853562,邵华,内科,医师,山东,三级非甲等,2017/10/27 13:02,78
38860727,双剑博,普外科,主治医师,陕西,三级甲等,2017/7/7 16:53,176
38870154,丛丽莉,内科,主治医师,山东,二级,2017/10/16 15:51,48
38886267,谷现恩,泌尿外科,-99,北京,二级,2017/11/8 9:16,6
38890665,杨铁生,风湿免疫科门诊,主任医师,北京,三级甲等,2017/7/19 11:16,9
38899312,陆荣华,消化内科,主治医师,江苏,二级,2018/3/22 17:56,\N
38911679,张皓,耳鼻咽喉头颈外科,主治医师,江西,三级甲等,2017/7/17 14:43,352
38918030,刘玥利,内科,住院医师,甘肃,一级,2018/3/22 17:57,1
38920906,张勇智,普外科,副主任医师,北京,三级甲等,2017/11/3 10:46,\N
38925525,倪勇艳,妇科,主治医师,江苏,三级甲等,2017/10/18 16:14,\N
38928947,李晓明,眼科,副主任医师,吉林,三级甲等,2017/7/19 11:12,2
38938257,王芸,消化内科,副主任医师,云南,三级甲等,2017/8/4 13:19,\N
38938350,秦海春,消化内科,主任医师,云南,三级甲等,2017/8/4 13:14,\N
38938394,王埮,神经医学部,主任医师,海南,三级甲等,2017/11/14 10:11,\N
38938401,卢伟英,妇产生殖医学部,主任医师,海南,三级甲等,2017/12/11 17:53,\N
38938411,梁培育,泌尿外科,主任医师,海南,三级甲等,2017/11/9 11:31,41
38938419,李天发,心血管内科,主任医师,海南,三级甲等,2017/11/14 10:12,40
38938475,李娅琳,消化内科,主任医师,云南,三级甲等,2017/8/4 13:20,\N
38940377,李彦江,神经外科,主治医师,上海,二级,2017/9/19 21:03,5
38942333,周延虎,CT室,住院医师,甘肃,三级甲等,2017/7/19 11:16,\N
38945612,张通,肿瘤一科,住院医师,陕西,二级,2018/2/5 17:42,\N
38946613,刘鹏,神经外科,副主任医师,湖北,三级甲等,2018/6/7 10:36,\N
38949159,张小明,泌尿外科,副主任医师,广东,三级甲等,2017/7/11 13:39,2
38949450,时洪波,心内科,主治医师,河北,二级,2017/11/10 10:53,\N
38975846,章卓睿,泌尿外科,主治医师,云南,三级甲等,2017/8/4 13:56,\N
38975894,张科,泌尿外科,副主任医师,云南,三级甲等,2017/8/4 13:52,\N
38975911,申杰,泌尿外科,副主任医师,云南,三级甲等,2017/8/4 13:53,\N
38975923,杨小华,泌尿外科,主任医师,云南,三级甲等,2017/8/4 13:44,\N
38975939,罗耀辉,泌尿外科,副主任医师,云南,三级甲等,2017/8/4 13:51,\N
38975955,杨桦,泌尿外科,副主任医师,云南,三级甲等,2017/8/4 13:49,\N
38976095,宋涛,泌尿外科,主任医师,北京,三级甲等,2018/4/4 17:37,2
38976112,肖越勇,放射诊断介入门诊,主任医师,北京,三级甲等,2018/3/6 16:59,2
38981033,孙永敏,门诊医技部,主任护师,山东,三级甲等,2017/7/7 16:48,37
38982470,黄泽文,普通外科,副主任医师,湖南,三级甲等,2017/11/2 10:34,6
38982732,张鹤鸣,消化内科,副主任医师,云南,三级甲等,2017/8/4 13:18,\N
38991954,贺兴生,麻醉疼痛科,住院医师,内蒙古,二级,2017/8/3 10:35,167
38993604,吴婵,特需眼科门诊,主治医师,北京,三级甲等,2017/11/2 10:34,8
38996370,王昱,风湿免疫,副主任医师,北京,三级甲等,2018/2/23 17:45,2
39004645,许能文,血液内科,主治医师,浙江,三级甲等,2017/12/12 21:15,\N
39023317,陈建文,骨科,主治医师,湖南,一级,2018/2/27 17:50,\N
39024820,郭梅芳,妇科,住院医师,河北,二级,2017/11/2 9:18,55
39028446,马修彬,眼底病外科,主治医师,山东,三级甲等,2017/12/27 17:30,\N
39038424,徐万超,泌尿外科,主治医师,云南,三级甲等,2017/8/4 13:55,\N
39040744,张海涛,泌尿外科,住院医师,河北,三级非甲等,2017/12/5 9:55,2
39042238,张锎,肝胆内镜外科中心,主任医师,山东,三级甲等,2017/8/22 14:31,14
39044657,袁巍巍,医疗美容科,主治医师,广东,三级甲等,2017/7/27 9:12,13
39060497,徐斌,肿瘤科,主治医师,湖北,三级甲等,2017/11/28 13:34,\N
39060985,李伟,神经内科,医师,山西,三级甲等,2017/7/14 13:30,5
39091552,宋宏伟,中医科,主治医师,辽宁,一级,2017/10/9 10:24,21
39092892,洪运式,内科,住院医师,江西,二级,2018/5/18 13:51,17
39098209,陈永刚,心内科,主治医师,河北,二级,2017/11/29 13:06,3
39103759,郭晋连,肝病科,住院医师,山西,三级甲等,2017/7/19 11:04,\N
39105990,范勇民,麻醉科,主治医师,河北,二级,2017/11/20 9:21,\N
39106808,张锐,肠胃病专科,住院医师,山东,二级,2018/2/26 17:46,\N
39133475,王旭东,普通内科,副主任医师,江苏,三级甲等,2018/4/3 18:22,\N
39140280,陶远,眼科,主治医师,山东,二级,2017/10/30 10:01,\N
39160868,郎娜,皮肤科门诊,副主任医师,北京,三级甲等,2017/11/29 12:55,6
39180367,赵风岭,心灵关怀,副主任护师,山东,三级甲等,2017/11/28 17:41,3
39181499,孙祥尧,肛肠科,主治医师,安徽,二级,2018/3/6 17:00,\N
39183347,梁其彬,骨外科,主治医师,广东,二级,2018/6/7 11:07,\N
39185121,周广海,内科,主治医师,辽宁,一级,2017/11/2 10:34,2
39189940,李春苗,皮肤科,主治医师,安徽,三级甲等,2017/11/17 11:10,64
39200589,高丹,妇科,主治医师,江苏,三级甲等,2017/8/8 9:37,4
39202507,罗宏伟,泌尿外科,住院医师,湖南,三级甲等,2017/12/29 17:28,\N
39214572,金成哲,骨科门诊,副主任医师,江苏,三级甲等,2017/11/27 9:30,1
39220320,杜娟,妇产科,主任医师,江苏,三级甲等,2018/4/4 17:37,\N
39259469,王庆军,保健科,副主任医师,山东,三级非甲等,2017/9/14 14:14,13
39265977,赵向阳,肾内科,副主任医师,黑龙江,三级甲等,2018/1/5 22:21,\N
39271966,李柠,牙周病科,医师,山东,三级甲等,2017/8/7 9:02,7
39272120,胡志新,外科,住院医师,辽宁,一级,2017/7/7 16:47,109
39275447,王焱,病理科,主任医师,江苏,三级甲等,2018/6/19 17:30,\N
39275531,于宝生,东院儿科,主任医师,江苏,三级甲等,2018/6/19 17:30,\N
39275551,陈沿东,助孕中心,副主任医师,江苏,三级甲等,2018/1/29 17:58,\N
39275568,冷雯,东院妇产科,主任医师,江苏,三级甲等,2017/7/17 14:51,15
39275605,薛栋,胸心外科,副主任医师,江苏,三级甲等,2018/6/19 17:30,\N
39276038,孙绍卫,骨伤科,主任医师,湖南,三级甲等,2018/6/11 11:03,\N
39276091,刘振云,骨伤科,主任医师,湖南,三级甲等,2017/12/27 17:30,\N
39276782,高新亮,外科,主治医师,山东,一级,2017/11/3 10:46,\N
39277453,张丽霞,外科,主治医师,甘肃,一级,2018/1/29 9:22,\N
39277688,闫春花,内科,住院医师,甘肃,一级,2018/5/17 13:42,\N
39277911,庞晓燕,中医科,主治医师,甘肃,一级,2018/1/26 14:57,\N
39278084,沈浣,计划生育与生殖医学科,主任医师,北京,三级甲等,2018/5/24 17:31,\N
39278383,董鹏,外科,主治医师,甘肃,一级,2018/1/25 16:14,\N
39278481,楚开锋,外科,主治医师,甘肃,一级,2018/1/29 9:22,\N
39278521,谢高山,外科,住院医师,甘肃,一级,2017/10/13 10:10,29
39278604,李文菊,儿科,副主任医师,甘肃,一级,2017/7/14 23:17,\N
39279405,董楠楠,眼科,主治医师,浙江,三级非甲等,2017/11/2 10:34,1
39299322,张丽欣,感染科,主治医师,北京,三级甲等,2018/1/30 16:36,1
39311277,周富华,肾内科,副主任医师,江苏,三级甲等,2018/1/15 17:54,\N
39313983,胡利丹,普外科,主治医师,浙江,其他等级,\N,5
39314130,杨军,骨一科,主治医师,重庆,三级甲等,2017/12/8 21:31,1
39321758,喻春钊,普外科,主任医师,江苏,三级甲等,2017/8/16 16:16,11
39324241,谢恩,脊柱外科腰椎病区,主任医师,陕西,三级甲等,2018/3/13 9:35,\N
39325630,温慕东,呼吸内科,副主任医师,云南,三级甲等,2017/8/4 14:13,\N
39333311,李培勇,男科,住院医师,福建,三级甲等,2017/12/27 17:30,3
39365513,王亚尼,青光眼科,主治医师,山东,三级甲等,2017/10/19 17:09,\N
39366055,董燕玲,角膜病科,主任医师,山东,三级甲等,2018/6/19 17:02,\N
39366088,赵璐,眼眶与眼整形科,主治医师,山东,三级甲等,2017/11/2 16:09,\N
39367388,王凤荣,中医科,助理医师,山东,一级,2018/5/29 17:09,\N
39370540,尹春燕,儿科,主治医师,陕西,三级甲等,2017/11/28 17:28,8
39370609,孙洁,神经内科,主治医师,北京,三级非甲等,2018/3/26 9:43,\N
39370641,万钧,呼吸病门诊,副主任医师,北京,三级甲等,2017/7/19 11:18,3
39370683,廉源轩,儿科,住院医师,广东,一级,2018/6/7 10:46,\N
39371347,吴锦丹,内分泌科门诊,主任医师,江苏,三级甲等,2018/4/4 17:38,\N
39372641,张然,心血管内科,副主任医师,北京,三级甲等,2018/5/24 17:21,\N
39373095,陈瑞,皮肤整形美容中心,医师,湖北,三级甲等,2018/3/22 17:56,\N
39373345,邱伟明,皮肤整形美容中心,主治医师,湖北,三级甲等,2017/7/7 16:47,8
39373379,徐凯,皮肤科,副主任医师,湖北,三级甲等,2018/3/19 9:45,2
39373395,周凌,皮肤整形美容中心,主治医师,湖北,三级甲等,2018/6/7 10:36,\N
39379341,姚庆孟,中医科,住院医师,山东,一级,2017/11/29 15:18,\N
39385293,李传贵,泌尿外科,主治医师,山东,三级甲等,2018/3/30 14:37,3
39390093,段习献,消化内科,主治医师,云南,二级,2018/1/24 17:51,2
39405682,汤旭毅,全科,主治医师,江西,一级,2018/3/22 13:45,\N
39405769,李新巾,内科,住院医师,河北,三级非甲等,2017/9/5 9:20,9
39428052,许林,放射科,主任医师,四川,三级甲等,2017/7/19 10:55,10
39435561,李安光,儿科,主治医师,贵州,一级,2017/8/25 9:41,1
39489611,张双民,特需基本外科门诊,主任医师,北京,三级甲等,2017/11/13 17:21,1
39497878,黄希彦,骨伤科,医师,湖南,三级甲等,2018/6/11 11:03,\N
39497900,黄臻,骨伤科,副主任医师,湖南,三级甲等,2018/6/11 11:03,\N
39499218,刘晨,呼吸内科,医师,云南,三级甲等,2017/8/4 14:07,\N
39502788,张毅,介入与血管外科,副主任医师,江苏,三级甲等,2017/10/17 15:52,5
39505866,禤燕聪,内科,医师,广东,其他等级,2018/2/26 17:49,\N
39509255,毛晓明,内分泌科门诊,主任医师,江苏,三级甲等,2018/4/4 17:38,\N
39513577,林凯,神经外科,副主任医师,山东,三级甲等,2017/9/4 9:35,4
39515884,张传杰,口腔科,住院医师,山东,二级,2018/1/9 16:23,4
39541405,王春荣,儿内科,主治医师,上海,二级,2018/1/9 16:23,\N
39543209,温国英,普通外科,主治医师,山东,二级,2017/11/20 9:18,69
39549928,贾圆圆,妇产科,主治医师,河北,二级,2017/11/2 9:18,54
39560684,陈娟,内科,副主任医师,湖北,三级非甲等,2018/5/31 17:41,\N
39561311,张东亚,内分泌,主治医师,北京,三级非甲等,2017/7/11 13:00,16
39565590,张跃,骨科,主治医师,安徽,三级甲等,2018/5/24 17:29,\N
39566806,程钧,角膜病科,副主任医师,山东,三级甲等,2018/6/19 17:07,\N
39566841,王殿强,眼眶与眼整形科,副主任医师,山东,三级甲等,2017/10/31 9:30,3
39575499,孙晓彦,普外二科,住院医师,河南,二级,2018/3/21 17:50,\N
39581454,刘沛,外科,住院医师,北京,三级甲等,2018/1/24 17:51,\N
39595168,谢静燕,妇产科,主任医师,江苏,三级甲等,2018/4/4 17:38,\N
39600320,刘昳,眼科门诊,副主任医师,江苏,三级甲等,2017/7/7 16:47,3
39602187,郭潇,妇科,住院医师,河北,二级,2017/11/2 9:18,54
39608255,方伟,皮肤性病科,主治医师,上海,三级甲等,2017/11/28 17:25,1
39616913,罗文,内科,医师,广东,二级,2017/7/24 9:13,6
39644935,曹智理,特需胸外科门诊,副主任医师,北京,三级甲等,2018/5/25 17:01,\N
39644958,钱赓,心内科,副主任医师,北京,三级甲等,2018/4/3 10:21,1
39647222,陈悦群,骨科,副主任医师,江苏,二级,2018/1/24 17:51,\N
39656731,林美霞,呼吸内科,副主任医师,福建,三级甲等,2018/6/19 16:43,\N
39657971,叶黎青,肾病科门诊,主治中医师,浙江,三级甲等,2018/3/7 17:26,\N
39661708,杨冬莲,内分泌科,主治医师,广西,三级甲等,2017/12/12 10:22,\N
39665660,陈怡文,妇科,住院医师,云南,三级甲等,2017/9/29 12:54,\N
39673652,郑星,外科,助理医师,山东,一级,2018/5/29 17:09,\N
39675751,许鑫,内科,主治医师,北京,三级甲等,2017/11/28 17:28,5
39680132,陈峥,口腔科,副主任医师,江苏,三级非甲等,2017/10/9 13:06,11
39684467,武秀娟,口腔科,住院医师,河北,二级,2017/12/5 9:55,8
39691155,杜建伟,脊柱专科,主治医师,江苏,三级甲等,2017/7/20 9:38,15
39693916,时波,全科,住院医师,山东,一级,2018/6/12 17:36,\N
39700064,张晔,心血管内科,主治医师,江苏,二级,2018/6/13 16:53,\N
39700148,刘金轩,内科,助理医师,山东,一级,2018/5/29 17:09,\N
39700870,郭清奎,胸外科,副主任医师,上海,二级,2017/7/21 9:30,18
39701635,潘珊,妇科肿瘤,副主任医师,浙江,三级甲等,2018/6/15 9:12,\N
39709749,王海燕,妇产科,助理医师,甘肃,一级,2018/6/11 9:49,\N
39712090,李福东,骨二门诊,主任医师,山东,三级非甲等,2017/9/27 9:29,6
39712688,周洋,康复医学科,主治医师,云南,三级甲等,2017/8/4 13:42,\N
39712689,吴婕,产科,医师,云南,三级甲等,2017/11/1 15:51,\N
39712733,张宁南,泌尿外科,主治医师,云南,三级甲等,2017/8/4 13:57,\N
39713013,廖凤,呼吸内科,主治医师,云南,三级甲等,2017/8/4 14:06,\N
39713624,李华斌,耳鼻喉科(特约和特需),主任医师,上海,三级甲等,2018/3/22 9:18,\N
39713762,王丽梅,妇科,医师,云南,三级甲等,2017/9/29 12:53,\N
39715074,牛奔,内分泌代谢科,主治医师,云南,三级甲等,2017/10/23 13:41,\N
39715955,王砚,内分泌代谢科,主任医师,云南,三级甲等,2018/6/11 9:50,\N
39718053,韩艳斌,康复科,住院医师,陕西,二级,2017/12/27 17:30,\N
39720028,王雷成,内科,主治医师,山东,一级,2017/10/19 17:14,1
39720378,刘艳艳,全科,主治医师,上海,一级,2018/6/13 9:16,\N
39722324,赵扬,医学心理科,住院医师,山东,三级甲等,2017/8/24 9:28,913
39722809,林克萍,产科,主任医师,云南,三级甲等,2017/11/1 15:44,\N
39734533,张斌,内科,住院医师,陕西,一级,2017/12/1 17:30,1
39745564,王庆春,消化内科,副主任医师,山东,三级甲等,2017/12/5 9:20,3
39755354,赵鹏,皮肤性病科,主治医师,山东,其他等级,2018/4/24 9:19,\N
39760760,马文鹏,外科,住院医师,河南,二级,2018/6/19 17:32,\N
39767115,李晶,皮肤科,主治医师,山东,三级甲等,2017/8/22 14:32,\N
39779524,王翠翠,妇产科,助理医师,山东,一级,2017/11/3 9:31,5
39812166,奉郅鸿,胸心、肝胆外科,住院医师,四川,三级非甲等,2017/12/27 17:30,\N
39826157,王帅,泌尿外科,副主任医师,贵州,三级甲等,2018/5/28 9:28,18
39838004,张迎春,全科,住院医师,安徽,一级,2017/11/3 10:46,\N
39839241,张致祥,小儿神经内科,主任医师,北京,三级甲等,2017/12/19 17:44,1
39839259,张海林,整形美容外科门诊,主治医师,北京,三级甲等,2018/5/25 17:02,\N
39840685,康庄,内分泌代谢科,主治医师,云南,三级甲等,2017/10/23 13:40,\N
39840765,潘庆海,内科,住院医师,山东,一级,2017/10/23 9:38,99
39842369,王福良,疼痛科,主治医师,山东,三级非甲等,2017/10/9 13:10,5
39842534,牛勇,心理科,主治医师,山东,三级非甲等,2017/9/21 9:31,2
39842648,祝仁霞,新生儿科,主治医师,山东,三级非甲等,2017/11/29 14:35,3
39843005,汤华阳,皮肤性病科,主治医师,安徽,三级甲等,2018/5/24 17:29,\N
39843503,赵良运,泌尿外科,主治医师,云南,三级甲等,2017/8/4 13:54,\N
39853421,蔡思逸,特需骨科门诊,主治医师,北京,三级甲等,2018/5/25 17:02,\N
39859255,虞艳芳,内分泌代谢科,副主任医师,云南,三级甲等,2017/10/23 13:40,\N
39859926,梁赟,内分泌代谢科,主治医师,云南,三级甲等,2017/10/11 17:29,\N
39861138,董曼丽,康复医学科,副主任医师,云南,三级甲等,2017/8/4 13:35,\N
39901597,滕小探,心理科,医师,浙江,其他等级,2017/7/6 19:30,3
39908672,李朝友,儿科,副主任医师,安徽,三级甲等,2017/8/22 9:06,\N
39908687,夏春华,磁共振室(MRI),主任医师,安徽,三级甲等,2017/9/6 16:09,\N
39912052,李健东,耳鼻喉门诊,主任医师,北京,三级非甲等,2017/11/16 17:50,\N
39912153,董文红,普内科,副主任医师,安徽,三级甲等,2018/6/19 17:30,\N
39912633,纪芬,妇产科,副主任医师,安徽,三级甲等,2018/6/11 11:03,\N
39913343,王丽伟,普内科,副主任医师,安徽,三级甲等,2018/3/22 21:26,\N
39914481,马丽晶,内分泌代谢科,主治医师,云南,三级甲等,2017/10/23 13:41,\N
39914678,安普凯,外科,主治医师,山东,一级,2018/5/29 17:08,\N
39917649,郭景龙,肝胆内镜外科中心,住院医师,山东,三级甲等,2017/8/22 15:07,\N
39917851,张洪战,肝胆内镜外科中心,医师,山东,三级甲等,2017/8/22 14:48,\N
39917883,庄东海,肝胆内镜外科中心,主治医师,山东,三级甲等,2017/8/22 16:36,1
39917900,张明,肝胆内镜外科中心,主治医师,山东,三级甲等,2017/8/22 20:56,\N
39918120,丁辉,肝胆内镜外科中心,主治医师,山东,三级甲等,2017/8/22 14:37,\N
39918131,孙斌,肝胆内镜外科中心,副主任医师,山东,三级甲等,2017/8/22 21:01,\N
39918169,石保昌,肝胆内镜外科中心,医师,山东,三级甲等,2017/8/22 14:53,\N
39918232,孙丽丽,高压氧科,主任医师,山东,三级甲等,2017/8/22 15:08,1
39918258,谭先胜,呼吸内科,副主任医师,山东,三级甲等,2017/8/22 15:08,1
39918283,杜向阳,呼吸内科,副主任医师,山东,三级甲等,2017/8/22 14:53,\N
39918310,王言森,呼吸内科,主任医师,山东,三级甲等,2017/8/22 20:56,\N
39918337,孙晓璐,泌尿外科,主治医师,山东,三级甲等,2017/8/22 16:33,\N
39918384,刘荷臣,泌尿外科,副主任医师,山东,三级甲等,2017/8/22 16:34,1
39918394,王祥涛,泌尿外科,副主任医师,山东,三级甲等,2017/8/22 21:00,\N
39918423,高美哲,儿童保健科,副主任医师,山东,三级甲等,2017/8/21 9:15,2
39918451,胡静,麻醉科,副主任医师,山东,三级甲等,2017/8/22 21:04,\N
39918467,高宝峰,麻醉科,副主任医师,山东,三级甲等,2017/8/22 20:57,\N
39918498,赵治涛,疼痛科,副主任医师,山东,三级甲等,2017/8/22 20:57,2
39918657,张凯,骨科,副主任医师,山东,三级甲等,2017/8/22 15:11,\N
39918688,高兰女,内科,住院医师,河北,一级,2018/3/16 17:51,\N
39918698,孙立民,骨科,副主任医师,山东,三级甲等,2017/8/22 14:54,1
39918704,石恩东,骨科,主任医师,山东,三级甲等,2017/8/22 14:54,\N
39919054,林永杰,骨科,副主任医师,山东,三级甲等,2017/8/22 15:12,\N
39919078,高东学,心内科,副主任医师,山东,三级甲等,2017/8/22 21:02,\N
39919106,曹万才,心内科,主任医师,山东,三级甲等,2017/8/22 21:04,\N
39919123,王磌,心内科,主任医师,山东,三级甲等,2018/4/2 10:52,23
39919173,武广云,儿科,主任医师,山东,三级甲等,2017/8/22 21:02,\N
39919208,赵伟,心内科,副主任医师,山东,三级甲等,2017/12/20 17:21,\N
39919219,孟海燕,心内科,副主任医师,山东,三级甲等,2017/8/22 17:20,1
39919295,杜晓光,神经外科,副主任医师,山东,三级甲等,2017/8/22 21:05,3
39919381,张迅英,心内科,主任医师,山东,三级甲等,2017/8/22 21:05,\N
39919396,徐庆国,心内科,主任医师,山东,三级甲等,2017/8/22 14:57,\N
39919494,王星,特检科,主任医师,山东,三级甲等,2017/8/22 14:04,\N
39919503,董保忠,神经外科,主任医师,山东,三级甲等,2017/8/22 14:42,\N
39919523,李忠民,神经外科,主任医师,山东,三级甲等,2017/8/22 15:13,15
39919540,毛军胜,骨科,副主任医师,山东,三级甲等,2017/8/22 21:03,\N
39919558,王炳臣,骨科,主任医师,山东,三级甲等,2017/8/22 21:03,\N
39919575,徐洪玉,皮肤科,主任医师,山东,三级甲等,2017/8/22 21:06,\N
39921010,郭卫平,儿科,主任医师,山东,三级甲等,2017/8/22 9:10,\N
39921090,马燕,儿科,副主任医师,山东,三级甲等,2017/8/22 14:57,\N
39921266,栾杰,儿科,主任医师,山东,三级甲等,2017/8/22 15:13,\N
39921287,何方,心血管内科（东区）,主治医师,安徽,三级非甲等,2017/9/13 9:28,6
39921429,朱蕾,内分泌科,副主任医师,山东,三级甲等,2017/8/22 20:59,\N
39921536,尹立岩,儿科,副主任医师,山东,三级甲等,2017/8/22 15:13,\N
39921919,韩晔,神经内科,副主任医师,山东,三级甲等,2017/8/22 14:32,\N
39921986,王慧,耳鼻喉科,主治医师,山东,三级甲等,2017/8/22 16:34,\N
39922070,李明杰,泌尿外科,副主任医师,山东,三级甲等,2017/8/22 15:16,\N
39922200,李丕宝,重症监护室,主任医师,山东,三级甲等,2017/8/22 14:42,\N
39922305,刘香环,妇产科,主任医师,山东,三级甲等,2017/8/22 16:35,4
39922397,贾艳敏,查体中心,副主任医师,山东,三级甲等,2017/8/22 14:58,\N
39922511,白爱民,妇产科,副主任医师,山东,三级甲等,2017/8/22 14:58,\N
39922597,邵琳,妇产科,副主任医师,山东,三级甲等,2017/8/22 21:06,1
39922674,吕涌涛,神经内科,主任医师,山东,三级甲等,2017/8/22 20:58,\N
39922779,刘敏,康复医学科,主任医师,山东,三级甲等,2017/12/7 10:26,\N
39923344,顾莹,\N,主任医师,山东,三级甲等,2017/8/22 15:16,\N
39923403,单衍丽,针灸理疗科,主任医师,山东,三级甲等,2017/8/15 13:45,5
39923450,孙先义,重症监护室,副主任医师,山东,三级甲等,2017/8/22 16:35,\N
39923612,李戈阳,呼吸内科,主任医师,山东,三级甲等,2017/8/22 14:43,\N
39923920,张琴,肾病内科,副主任医师,山东,三级甲等,2017/8/22 14:46,\N
39923987,黄明慧,心内科,副主任医师,山东,三级甲等,2017/8/22 20:58,\N
39924213,侯训凯,骨科,副主任医师,山东,三级甲等,2017/8/22 21:06,\N
39924278,郇琴,内分泌科,副主任医师,山东,三级甲等,2017/8/22 14:46,\N
39924363,欧东仁,神经内科,主任医师,山东,三级甲等,2017/8/22 21:00,\N
39924424,王春霞,儿童保健科,副主任医师,山东,三级甲等,2017/8/22 20:59,10
39924484,侯凤霞,中医科,主任医师,山东,三级甲等,2017/8/18 9:16,\N
39924622,于文强,中医科,副主任医师,山东,三级甲等,2017/8/22 21:07,\N
39925105,丁震,呼吸内科,副主任医师,安徽,三级甲等,2017/8/16 9:12,\N
39933302,李倩,遗传诊断中心,主治医师,云南,三级甲等,2017/10/23 13:37,\N
39933828,章印红,遗传诊断中心,主治医师,云南,三级甲等,2017/7/24 10:47,3
39939794,曾小红,遗传诊断中心,主治医师,云南,三级甲等,2017/10/23 13:37,\N
39949916,符浩,神经内科,主治医师,云南,三级甲等,2017/8/4 13:28,\N
39953515,范丽,耳鼻咽喉科,主任医师,云南,三级甲等,2017/8/4 13:33,\N
39958915,李凤杰,呼吸内科,住院医师,河南,三级甲等,2017/7/19 10:56,5
39969041,陈虎,儿科,医师,河南,二级,2018/5/31 17:39,\N
39972765,王刚,甲状腺、乳腺外科,副主任医师,安徽,三级甲等,2017/7/19 11:00,\N
39972795,张植木,普外科,副主任医师,安徽,三级甲等,2017/9/15 9:30,\N
39973035,杨静,急诊科,主任医师,安徽,三级甲等,2017/11/28 17:31,1
39973092,史煜,眼科门诊,副主任医师,江苏,三级甲等,2018/6/15 9:25,\N
39973130,孟令毅,急诊科,副主任医师,安徽,三级甲等,2018/1/29 17:53,\N
39975497,张明,男性科,主治医师,上海,三级甲等,2017/10/31 13:46,\N
39976462,施林燕,康复医学科,主治医师,云南,三级甲等,2017/7/19 11:00,\N
39977693,冯燕,遗传诊断中心,主治医师,云南,三级甲等,2017/10/23 13:37,\N
39977720,李瀛,康复医学科,主治医师,云南,三级甲等,2017/8/4 13:38,\N
39978811,张海燕,疼痛科,副主任医师,安徽,三级甲等,2017/11/7 9:26,1
39978826,汪宏斌,儿科,副主任医师,安徽,三级甲等,2017/7/19 11:01,28
39979029,董斌,神经内科,副主任医师,安徽,三级甲等,2018/4/4 17:38,\N
39979081,吕芳,内分泌科,主任医师,安徽,三级甲等,2017/8/16 10:30,\N
39979121,马维青,内分泌科,主任医师,安徽,三级甲等,2017/8/11 9:20,1
